run,frame,generation,stage_us
written5072-on3,5400,1876,18.400
written5072-on3,5401,1877,19.700
written5072-on3,5402,1878,20.100
written5072-on3,5403,1879,19.900
written5072-on3,5404,1880,22.100
written5072-on3,5405,1881,19.400
written5072-on3,5406,1882,20.200
written5072-on3,5407,1883,19.700
written5072-on3,5408,1884,24.200
written5072-on3,5409,1885,18.800
written5072-on3,5410,1886,19.500
written5072-on3,5411,1887,19.900
written5072-on3,5412,1888,18.900
written5072-on3,5413,1889,22.600
written5072-on3,5414,1890,19.400
written5072-on3,5415,1891,19.700
written5072-on3,5416,1892,18.700
written5072-on3,5417,1893,18.600
written5072-on3,5418,1894,19.200
written5072-on3,5419,1895,18.600
written5072-on3,5420,1896,20.200
written5072-on3,5421,1897,19.000
written5072-on3,5422,1898,17.400
written5072-on3,5423,1899,18.000
written5072-on3,5424,1900,20.600
written5072-on3,5425,1901,20.000
written5072-on3,5426,1902,59.900
written5072-on3,5427,1903,17.500
written5072-on3,5428,1904,18.100
written5072-on3,5429,1905,18.900
written5072-on3,5430,1906,28.900
written5072-on3,5431,1907,19.000
written5072-on3,5432,1908,18.200
written5072-on3,5433,1909,19.600
written5072-on3,5434,1910,19.600
written5072-on3,5435,1911,19.300
written5072-on3,5436,1912,18.500
written5072-on3,5437,1913,17.500
written5072-on3,5438,1914,19.600
written5072-on3,5439,1915,20.500
written5072-on3,5440,1916,18.700
written5072-on3,5441,1917,18.400
written5072-on3,5442,1918,34.000
written5072-on3,5443,1919,19.100
written5072-on3,5444,1920,20.800
written5072-on3,5445,1921,20.400
written5072-on3,5446,1922,20.100
written5072-on3,5447,1923,22.300
written5072-on3,5448,1924,21.600
written5072-on3,5449,1925,21.300
written5072-on3,5450,1926,20.400
written5072-on3,5451,1927,20.300
written5072-on3,5452,1928,20.000
written5072-on3,5453,1929,22.000
written5072-on3,5454,1930,23.200
written5072-on3,5455,1931,22.800
written5072-on3,5456,1932,22.900
written5072-on3,5457,1933,23.400
written5072-on3,5458,1934,25.900
written5072-on3,5459,1935,22.900
written5072-on3,5460,1936,24.000
written5072-on3,5461,1937,24.300
written5072-on3,5462,1938,23.800
written5072-on3,5463,1939,25.200
written5072-on3,5464,1940,24.100
written5072-on3,5465,1941,23.800
written5072-on3,5466,1942,28.000
written5072-on3,5467,1943,26.900
written5072-on3,5468,1944,28.500
written5072-on3,5469,1945,28.100
written5072-on3,5470,1946,25.600
written5072-on3,5471,1947,31.400
written5072-on3,5472,1948,26.200
written5072-on3,5473,1949,25.700
written5072-on3,5474,1950,25.100
written5072-on3,5475,1951,26.700
written5072-on3,5476,1952,27.600
written5072-on3,5477,1953,29.000
written5072-on3,5478,1954,25.800
written5072-on3,5479,1955,25.800
written5072-on3,5480,1956,25.100
written5072-on3,5481,1957,25.600
written5072-on3,5482,1958,25.900
written5072-on3,5483,1959,30.000
written5072-on3,5484,1960,25.900
written5072-on3,5485,1961,30.500
written5072-on3,5486,1962,31.200
written5072-on3,5487,1963,29.700
written5072-on3,5488,1964,36.300
written5072-on3,5489,1965,31.000
written5072-on3,5490,1966,34.300
written5072-on3,5491,1967,33.100
written5072-on3,5492,1968,30.800
written5072-on3,5493,1969,34.600
written5072-on3,5494,1970,30.600
written5072-on3,5496,1971,33.100
written5072-on3,5497,1972,31.100
written5072-on3,5498,1973,31.800
written5072-on3,5499,1974,32.200
written5072-on3,5500,1975,29.400
written5072-on3,5501,1976,34.700
written5072-on3,5502,1977,32.800
written5072-on3,5503,1978,32.100
written5072-on3,5504,1979,30.600
written5072-on3,5505,1980,32.400
written5072-on3,5506,1981,32.800
written5072-on3,5507,1982,32.500
written5072-on3,5508,1983,31.600
written5072-on3,5509,1984,34.700
written5072-on3,5510,1985,31.800
written5072-on3,5511,1986,31.800
written5072-on3,5512,1987,36.100
written5072-on3,5513,1988,34.500
written5072-on3,5514,1989,33.100
written5072-on3,5515,1990,45.000
written5072-on3,5516,1991,48.000
written5072-on3,5517,1992,35.700
written5072-on3,5518,1993,34.200
written5072-on3,5519,1994,38.200
written5072-on3,5520,1995,36.600
written5072-on3,5521,1996,36.400
written5072-on3,5522,1997,41.600
written5072-on3,5523,1998,36.300
written5072-on3,5524,1999,37.800
written5072-on3,5525,2000,36.800
written5072-on3,5526,2001,35.200
written5072-on3,5527,2002,34.200
written5072-on3,5528,2003,34.800
written5072-on3,5529,2004,33.900
written5072-on3,5530,2005,33.500
written5072-on3,5531,2006,34.500
written5072-on3,5532,2007,34.500
written5072-on3,5533,2008,34.500
written5072-on3,5534,2009,36.700
written5072-on3,5535,2010,37.100
written5072-on3,5536,2011,51.600
written5072-on3,5537,2012,34.100
written5072-on3,5538,2013,35.000
written5072-on3,5539,2014,87.900
written5072-on3,5540,2015,36.700
written5072-on3,5541,2016,34.700
written5072-on3,5542,2017,33.700
written5072-on3,5543,2018,40.600
written5072-on3,5544,2019,33.500
written5072-on3,5545,2020,33.200
written5072-on3,5546,2021,43.600
written5072-on3,5547,2022,36.100
written5072-on3,5548,2023,42.400
written5072-on3,5549,2024,35.800
written5072-on3,5550,2025,33.800
written5072-on3,5551,2026,33.200
written5072-on3,5552,2027,37.700
written5072-on3,5553,2028,38.700
written5072-on3,5554,2029,38.000
written5072-on3,5555,2030,35.400
written5072-on3,5556,2031,33.500
written5072-on3,5557,2032,34.600
written5072-on3,5558,2033,33.200
written5072-on3,5559,2034,33.300
written5072-on3,5560,2035,40.300
written5072-on3,5561,2036,34.000
written5072-on3,5562,2037,42.500
written5072-on3,5563,2038,33.200
written5072-on3,5564,2039,31.700
written5072-on3,5565,2040,55.300
written5072-on3,5566,2041,32.300
written5072-on3,5567,2042,30.000
written5072-on3,5568,2043,31.000
written5072-on3,5569,2044,31.600
written5072-on3,5570,2045,29.000
written5072-on3,5571,2046,29.300
written5072-on3,5572,2047,27.300
written5072-on3,5573,2048,26.500
written5072-on3,5574,2049,23.000
written5072-on3,5575,2050,21.900
written5072-on3,5576,2051,21.300
written5072-on3,5577,2052,21.700
written5072-on3,5578,2053,19.800
written5072-on3,5579,2054,21.100
written5072-on3,5580,2055,21.300
written5072-on3,5581,2056,22.100
written5072-on3,5582,2057,22.600
written5072-on3,5583,2058,20.600
written5072-on3,5584,2059,24.500
written5072-on3,5585,2060,21.700
written5072-on3,5586,2061,26.300
written5072-on3,5587,2062,21.600
written5072-on3,5588,2063,20.800
written5072-on3,5589,2064,24.000
written5072-on3,5590,2065,24.000
written5072-on3,5591,2066,23.600
written5072-on3,5592,2067,21.800
written5072-on3,5593,2068,22.700
written5072-on3,5594,2069,21.800
written5072-on3,5595,2070,28.600
written5072-on3,5596,2071,22.800
written5072-on3,5597,2072,27.600
written5072-on3,5598,2073,21.600
written5072-on3,5599,2074,31.000
written5072-on3,5600,2075,22.700
written5072-on3,5601,2076,28.100
written5072-on3,5602,2077,20.900
written5072-on3,5603,2078,25.400
written5072-on3,5604,2079,22.000
written5072-on3,5605,2080,26.300
written5072-on3,5606,2081,20.900
written5072-on3,5607,2082,26.300
written5072-on3,5608,2083,21.200
written5072-on3,5609,2084,26.700
written5072-on3,5610,2085,20.100
written5072-on3,5611,2086,25.400
written5072-on3,5612,2087,20.700
written5072-on3,5613,2088,27.300
written5072-on3,5614,2089,22.500
written5072-on3,5615,2090,26.100
written5072-on3,5616,2091,20.400
written5072-on3,5617,2092,26.200
written5072-on3,5618,2093,28.400
written5072-on3,5619,2094,31.000
written5072-on3,5620,2095,34.200
written5072-on3,5621,2096,35.600
written5072-on3,5622,2097,35.500
written5072-on3,5623,2098,32.300
written5072-on3,5625,2099,32.600
written5072-on3,5626,2100,35.100
written5072-on3,5627,2101,33.100
written5072-on3,5628,2102,33.500
written5072-on3,5629,2103,37.700
written5072-on3,5630,2104,38.300
written5072-on3,5631,2105,33.500
written5072-on3,5632,2106,35.500
written5072-on3,5633,2107,34.200
written5072-on3,5634,2108,34.400
written5072-on3,5635,2109,38.500
written5072-on3,5636,2110,37.300
written5072-on3,5637,2111,32.000
written5072-on3,5638,2112,36.600
written5072-on3,5639,2113,39.000
written5072-on3,5640,2114,37.500
written5072-on3,5641,2115,38.700
written5072-on3,5642,2116,41.100
written5072-on3,5643,2117,33.300
written5072-on3,5644,2118,31.900
written5072-on3,5645,2119,33.100
written5072-on3,5646,2120,39.000
written5072-on3,5647,2121,33.500
written5072-on3,5648,2122,33.000
written5072-on3,5649,2123,34.700
written5072-on3,5650,2124,37.500
written5072-on3,5651,2125,32.600
written5072-on3,5652,2126,32.900
written5072-on3,5653,2127,32.800
written5072-on3,5654,2128,33.200
written5072-on3,5655,2129,37.300
written5072-on3,5656,2130,34.800
written5072-on3,5657,2131,35.700
written5072-on3,5658,2132,33.800
written5072-on3,5659,2133,33.100
written5072-on3,5660,2134,34.200
written5072-on3,5661,2135,34.200
written5072-on3,5662,2136,40.300
written5072-on3,5663,2137,31.200
written5072-on3,5664,2138,35.000
written5072-on3,5665,2139,34.000
written5072-on3,5666,2140,36.500
written5072-on3,5667,2141,35.900
written5072-on3,5668,2142,41.100
written5072-on3,5669,2143,31.600
written5072-on3,5670,2144,32.200
written5072-on3,5671,2145,34.700
written5072-on3,5672,2146,30.200
written5072-on3,5673,2147,29.100
written5072-on3,5674,2148,29.300
written5072-on3,5675,2149,29.700
written5072-on3,5676,2150,37.500
written5072-on3,5677,2151,26.300
written5072-on3,5678,2152,30.400
written5072-on3,5679,2153,32.400
written5072-on3,5680,2154,28.500
written5072-on3,5681,2155,29.200
written5072-on3,5682,2156,25.300
written5072-on3,5683,2157,24.200
written5072-on3,5684,2158,24.100
written5072-on3,5685,2159,21.700
written5072-on3,5686,2160,22.200
written5072-on3,5687,2161,23.400
written5072-on3,5688,2162,25.000
written5072-on3,5689,2163,21.000
written5072-on3,5690,2164,30.200
written5072-on3,5691,2165,20.800
written5072-on3,5692,2166,21.200
written5072-on3,5693,2167,23.000
written5072-on3,5694,2168,21.500
written5072-on3,5695,2169,21.400
written5072-on3,5696,2170,25.100
written5072-on3,5697,2171,23.000
written5072-on3,5698,2172,22.900
written5072-on3,5699,2173,27.300
written5072-on3,5700,2174,25.100
written5072-on3,5701,2175,23.000
written5072-on3,5702,2176,25.700
written5072-on3,5703,2177,28.200
written5072-on3,5704,2178,28.900
written5072-on3,5705,2179,25.600
written5072-on3,5707,2180,26.300
written5072-on3,5708,2181,26.700
written5072-on3,5709,2182,27.400
written5072-on3,5710,2183,32.000
written5072-on3,5711,2184,28.900
written5072-on3,5712,2185,26.000
written5072-on3,5713,2186,26.300
written5072-on3,5714,2187,27.800
written5072-on3,5715,2188,27.900
written5072-on3,5716,2189,29.700
written5072-on3,5717,2190,30.600
written5072-on3,5718,2191,27.300
written5072-on3,5719,2192,28.200
written5072-on3,5720,2193,28.500
written5072-on3,5721,2194,32.600
written5072-on3,5722,2195,27.700
written5072-on3,5723,2196,28.600
written5072-on3,5725,2197,28.200
written5072-on3,5726,2198,27.700
written5072-on3,5727,2199,28.800
written5072-on3,5728,2200,28.000
written5072-on3,5729,2201,28.600
written5072-on3,5730,2202,30.900
written5072-on3,5731,2203,36.100
written5072-on3,5732,2204,32.100
written5072-on3,5733,2205,38.100
written5072-on3,5734,2206,28.400
written5072-on3,5735,2207,27.000
written5072-on3,5736,2208,27.000
written5072-on3,5737,2209,27.800
written5072-on3,5738,2210,31.000
written5072-on3,5739,2211,31.500
written5072-on3,5740,2212,28.000
written5072-on3,5741,2213,32.300
written5072-on3,5742,2214,30.200
written5072-on3,5743,2215,28.200
written5072-on3,5744,2216,31.300
written5072-on3,5745,2217,29.400
written5072-on3,5746,2218,29.600
written5072-on3,5747,2219,26.200
written5072-on3,5748,2220,27.300
written5072-on3,5749,2221,26.900
written5072-on3,5750,2222,29.200
written5072-on3,5751,2223,28.800
written5072-on3,5753,2224,29.800
written5072-on3,5754,2225,30.100
written5072-on3,5755,2226,32.100
written5072-on3,5756,2227,30.100
written5072-on3,5757,2228,30.800
written5072-on3,5758,2229,29.800
written5072-on3,5759,2230,28.100
written5072-on3,5760,2231,29.900
written5072-on3,5761,2232,36.800
written5072-on3,5762,2233,34.500
written5072-on3,5763,2234,28.100
written5072-on3,5764,2235,33.200
written5072-on3,5765,2236,30.600
written5072-on3,5766,2237,28.300
written5072-on3,5767,2238,29.600
written5072-on3,5768,2239,32.500
written5072-on3,5769,2240,27.900
written5072-on3,5770,2241,28.200
written5072-on3,5771,2242,32.700
written5072-on3,5772,2243,27.100
written5072-on3,5774,2244,30.000
written5072-on3,5775,2245,28.400
written5072-on3,5776,2246,28.400
written5072-on3,5777,2247,28.900
written5072-on3,5778,2248,29.900
written5072-on3,5779,2249,31.900
written5072-on3,5780,2250,28.100
written5072-on3,5781,2251,26.200
written5072-on3,5782,2252,28.400
written5072-on3,5783,2253,25.800
written5072-on3,5784,2254,27.000
written5072-on3,5785,2255,30.800
written5072-on3,5786,2256,31.100
written5072-on3,5787,2257,31.100
written5072-on3,5788,2258,28.700
written5072-on3,5789,2259,30.600
written5072-on3,5790,2260,29.900
written5072-on3,5791,2261,34.000
written5072-on3,5792,2262,28.600
written5072-on3,5793,2263,27.200
written5072-on3,5794,2264,27.300
written5072-on3,5795,2265,34.700
written5072-on3,5796,2266,27.200
written5072-on3,5797,2267,27.300
written5072-on3,5798,2268,26.800
written5072-on3,5799,2269,30.700
written5072-on3,5800,2270,26.200
written5072-on3,5801,2271,30.700
written5072-on3,5802,2272,27.000
written5072-on3,5803,2273,34.900
written5072-on3,5804,2274,27.700
written5072-on3,5805,2275,28.700
written5072-on3,5806,2276,27.000
written5072-on3,5807,2277,29.400
written5072-on3,5808,2278,28.900
written5072-on3,5809,2279,31.700
written5072-on3,5810,2280,30.400
written5072-on3,5811,2281,31.500
written5072-on3,5812,2282,31.000
written5072-on3,5813,2283,29.500
written5072-on3,5814,2284,42.300
written5072-on3,5815,2285,34.100
written5072-on3,5816,2286,29.200
written5072-on3,5817,2287,32.600
written5072-on3,5818,2288,29.400
written5072-on3,5819,2289,27.800
written5072-on3,5820,2290,31.900
written5072-on3,5821,2291,29.500
written5072-on3,5822,2292,27.000
written5072-on3,5823,2293,31.900
written5072-on3,5824,2294,30.800
written5072-on3,5825,2295,32.700
written5072-on3,5826,2296,30.500
written5072-on3,5827,2297,29.000
written5072-on3,5828,2298,30.700
written5072-on3,5829,2299,29.500
written5072-on3,5830,2300,28.900
written5072-on3,5831,2301,31.200
written5072-on3,5832,2302,29.100
written5072-on3,5833,2303,31.700
written5072-on3,5834,2304,28.200
written5072-on3,5835,2305,27.700
written5072-on3,5836,2306,32.400
written5072-on3,5837,2307,31.200
written5072-on3,5838,2308,28.000
written5072-on3,5839,2309,31.700
written5072-on3,5840,2310,27.400
written5072-on3,5841,2311,28.500
written5072-on3,5842,2312,29.700
written5072-on3,5843,2313,31.400
written5072-on3,5844,2314,29.700
written5072-on3,5845,2315,30.800
written5072-on3,5846,2316,30.400
written5072-on3,5847,2317,27.600
written5072-on3,5848,2318,29.100
written5072-on3,5849,2319,31.500
written5072-on3,5850,2320,27.900
written5072-on3,5851,2321,31.400
written5072-on3,5852,2322,32.700
written5072-on3,5853,2323,28.900
written5072-on3,5854,2324,30.500
written5072-on3,5855,2325,28.100
written5072-on3,5856,2326,29.600
written5072-on3,5857,2327,28.500
written5072-on3,5858,2328,30.700
written5072-on3,5859,2329,34.700
written5072-on3,5860,2330,27.400
written5072-on3,5861,2331,35.400
written5072-on3,5862,2332,35.800
written5072-on3,5863,2333,36.600
written5072-on3,5864,2334,39.300
written5072-on3,5865,2335,38.800
written5072-on3,5866,2336,33.700
written5072-on3,5867,2337,33.300
written5072-on3,5868,2338,40.200
written5072-on3,5869,2339,31.700
written5072-on3,5870,2340,30.900
written5072-on3,5871,2341,36.700
written5072-on3,5872,2342,31.100
written5072-on3,5873,2343,30.000
written5072-on3,5874,2344,33.700
written5072-on3,5875,2345,33.600
written5072-on3,5876,2346,30.600
written5072-on3,5877,2347,44.900
written5072-on3,5878,2348,31.100
written5072-on3,5879,2349,36.000
written5072-on3,5880,2350,31.500
written5072-on3,5881,2351,33.700
written5072-on3,5882,2352,30.900
written5072-on3,5883,2353,30.400
written5072-on3,5884,2354,41.800
written5072-on3,5885,2355,35.500
written5072-on3,5886,2356,41.800
written5072-on3,5887,2357,30.400
written5072-on3,5888,2358,31.300
written5072-on3,5889,2359,33.900
written5072-on3,5890,2360,32.000
written5072-on3,5891,2361,30.100
written5072-on3,5892,2362,31.000
written5072-on3,5893,2363,31.600
written5072-on3,5894,2364,32.200
written5072-on3,5895,2365,30.200
written5072-on3,5896,2366,35.500
written5072-on3,5897,2367,31.100
written5072-on3,5898,2368,30.500
written5072-on3,5899,2369,31.600
written5072-on3,5900,2370,33.500
written5072-on3,5901,2371,32.600
written5072-on3,5902,2372,31.100
written5072-on3,5903,2373,31.500
written5072-on3,5904,2374,33.200
written5072-on3,5905,2375,29.700
written5072-on3,5906,2376,29.900
written5072-on3,5907,2377,51.500
